2cnd , A , 2 , 260 ,  126 ,  0 ,  3 ,  16 ,  37
2ph7 , A , 2 , 214 ,  105 ,  0 ,  2 ,  25 ,  45
1shy , B , 2 , 214 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1ybi , A , 2 , 284 ,  140 ,  0 ,  0 ,  30 ,  61
2fmp , A , 4 , 338 ,  147 ,  0 ,  0 ,  2 ,  3
1qo6 , A , 2 , 101 ,  27 ,  0 ,  2 ,  13 ,  37
3hn4 , A , 3 , 259 ,  115 ,  0 ,  5 ,  4 ,  28
3md2 , A , 2 , 142 ,  71 ,  0 ,  20 ,  58 ,  97
3edp , A , 2 , 219 ,  98 ,  0 ,  0 ,  8 ,  27
1e8c , A , 3 , 482 ,  275 ,  0 ,  0 ,  0 ,  26
1aye , A , 2 , 482 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2gk9 , B , 2 , 482 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1vcl , A , 3 , 431 ,  223 ,  0 ,  0 ,  5 ,  15
1m70 , A , 2 , 190 ,  81 ,  0 ,  2 ,  16 ,  44
2gy5 , A , 4 , 423 ,  202 ,  0 ,  0 ,  5 ,  13
1joc , A , 2 , 123 ,  0 ,  0 ,  0 ,  0 ,  0
1n93 , X , 2 , 335 ,  138 ,  0 ,  0 ,  10 ,  30
1uxy , A , 3 , 340 ,  178 ,  0 ,  5 ,  9 ,  17
3qxz , A , 2 , 267 ,  162 ,  0 ,  6 ,  27 ,  52
1r0v , A , 3 , 244 ,  142 ,  0 ,  0 ,  11 ,  47
2trc , P , 2 , 212 ,  93 ,  0 ,  0 ,  18 ,  24
2qol , A , 2 , 212 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3c24 , A , 2 , 278 ,  156 ,  0 ,  0 ,  17 ,  24
1rqu , A , 2 , 120 ,  27 ,  0 ,  0 ,  2 ,  6
1lck , A , 2 , 164 ,  62 ,  0 ,  1 ,  18 ,  57
3rf3 , B , 2 , 258 ,  115 ,  0 ,  0 ,  2 ,  11
3h8e , A , 2 , 258 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
3bt3 , A , 2 , 129 ,  62 ,  0 ,  8 ,  24 ,  53
1l8q , A , 3 , 317 ,  140 ,  0 ,  0 ,  0 ,  19
1dde , A , 3 , 310 ,  146 ,  0 ,  0 ,  0 ,  23
1fpo , A , 2 , 171 ,  54 ,  0 ,  0 ,  4 ,  11
1hnj , A , 2 , 317 ,  170 ,  0 ,  16 ,  24 ,  40
1px5 , A , 2 , 317 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
2arz , A , 2 , 239 ,  121 ,  0 ,  2 ,  19 ,  40
1h6u , A , 3 , 308 ,  139 ,  0 ,  0 ,  1 ,  15
1gmu , A , 2 , 138 ,  65 ,  0 ,  0 ,  26 ,  63
1q25 , A , 3 , 428 ,  217 ,  0 ,  0 ,  0 ,  7
1kyq , C , 3 , 428 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1sau , A , 2 , 123 ,  53 ,  0 ,  18 ,  52 ,  89
1mpg , A , 3 , 282 ,  149 ,  0 ,  8 ,  14 ,  38
3rk1 , B , 2 , 218 ,  108 ,  0 ,  9 ,  29 ,  53
1okg , A , 3 , 218 ,  DSSP Data unavailable ,  0 ,  0 ,  0 ,  0
1sqg , A , 4 , 424 ,  228 ,  0 ,  0 ,  7 ,  18
1y7m , A , 2 , 161 ,  72 ,  0 ,  8 ,  33 ,  56
1g38 , A , 2 , 393 ,  203 ,  0 ,  0 ,  4 ,  22
3git , A , 3 , 422 ,  255 ,  0 ,  0 ,  9 ,  31
1k30 , A , 2 , 363 ,  181 ,  0 ,  4 ,  7 ,  20
1js8 , A , 2 , 382 ,  0 ,  0 ,  1 ,  3 ,  6
1e3d , A , 2 , 262 ,  171 ,  0 ,  2 ,  21 ,  43
3bwh , A , 2 , 244 ,  123 ,  0 ,  7 ,  19 ,  55
1iq8 , A , 4 , 577 ,  371 ,  0 ,  0 ,  8 ,  11
