1d5t, a ,3,433,4.745,0.045,23.544,1d5t a ,1d5t,1d5t a 
2qgm, a ,3,381,4.656,0.045,22.593,2qgm a ,2qgm,2qgm a 
1ki0, a ,3,253,0.454,0.027,24.031,1ki0 a ,1ki0,1ki0 a 
3h1w, a ,3,390,4.528,0.042,22.336,3h1w a ,3h1w,3h1w a 
1b4n, c ,3,611,6.145,0.062,24.555,1b4n c ,1b4n,1b4n c 
1r6z, a ,3,497,0.149,0.023,30.999,1r6z a ,1r6z,1r6z a 
3o5a, a ,4,794,3.856,0.057,25.596,3o5a a ,3o5a,3o5a a 
2p5z, x ,4,362,2.834,0.031,25.059,2p5z x ,2p5z,2p5z x 
3ar4, a ,4,994,1.561,0.022,40.751,3ar4 a ,3ar4,3ar4 a 
1xd4, a ,4,824,2.453,0.016,40.6,1xd4 a ,1xd4,1xd4 a 
3gir, a ,4,373,3.701,0.049,21.888,3gir a ,3gir,3gir a 
1ja1, a ,4,616,3.079,0.04,26.321,1ja1 a ,1ja1,1ja1 a 
1mw9, x ,4,583,2.1,0.027,30.421,1mw9 x ,1mw9,1mw9 x 
1a31, a ,4,457,1.615,0.026,27.249,1a31 a ,1a31,1a31 a 
1wve, a ,4,522,3.212,0.049,23.193,1wve a ,1wve,1wve a 
3ar7, a ,4,994,1.565,0.022,40.626,3ar7 a ,3ar7,3ar7 a 
3a21, b ,4,617,5.144,0.049,24.929,3a21 b ,3a21,3a21 b 
1rqg, a ,4,606,3.269,0.034,29.31,1rqg a ,1rqg,1rqg a 
1p2z, a ,4,887,2.399,0.023,36.57,1p2z a ,1p2z,1p2z a 
1gpz, a ,4,368,1.047,0.016,33.093,1gpz a ,1gpz,1gpz a 
2ddh, a ,4,622,2.318,0.038,28.128,2ddh a ,2ddh,2ddh a 
1iq8, b ,4,577,2.707,0.038,27.645,1iq8 b ,1iq8,1iq8 b 
1tll, a ,4,630,3.438,0.041,26.069,1tll a ,1tll,1tll a 
3py8, a ,4,540,5.614,0.037,25.811,3py8 a ,3py8,3py8 a 
1epw, a ,4,1287,1.932,0.024,40.692,1epw a ,1epw,1epw a 
2ahx, b ,4,615,2.014,0.015,42.009,2ahx b ,2ahx,2ahx b 
1ok3, a ,4,252,2.227,0.005,41.343,1ok3 a ,1ok3,1ok3 a 
1wve, b ,4,526,3.393,0.049,23.387,1wve b ,1wve,1wve b 
2qts, b ,4,420,1.588,0.018,35.678,2qts b ,2qts,2qts b 
1vqq, b ,4,625,2.017,0.018,36.56,1vqq b ,1vqq,1vqq b 
3bul, a ,4,577,3.133,0.037,28.911,3bul a ,3bul,3bul a 
1f0x, a ,4,502,3.208,0.049,23.97,1f0x a ,1f0x,1f0x a 
1k0r, a ,4,326,1.273,0.014,31.64,1k0r a ,1k0r,1k0r a 
1p7t, a ,4,705,4.122,0.046,32.995,1p7t a ,1p7t,1p7t a 
1it7, a ,4,577,2.571,0.039,28.108,1it7 a ,1it7,1it7 a 
3c8v, a ,4,445,5.611,0.052,29.433,3c8v a ,3c8v,3c8v a 
1xdp, a ,4,687,2.703,0.038,51.215,1xdp a ,1xdp,1xdp a 
2r7f, a ,4,450,2.668,0.036,25.709,2r7f a ,2r7f,2r7f a 
1cza, n ,4,898,0.752,0.018,40.572,1cza n ,1cza,1cza n 
1c96, a ,4,753,4.607,0.055,27.887,1c96 a ,1c96,1c96 a 
3n3r, b ,4,715,2.212,0.038,28.07,3n3r b ,3n3r,3n3r b 
3b7s, a ,4,610,5.925,0.047,25.104,3b7s a ,3b7s,3b7s a 
1sh0, b ,4,503,3.828,0.043,24.59,1sh0 b ,1sh0,1sh0 b 
1ucu, a ,4,494,1.69,0.006,49.437,1ucu a ,1ucu,1ucu a 
3gvl, a ,4,722,0.309,0.025,33.632,3gvl a ,3gvl,3gvl a 
1h3n, a ,4,814,3.085,0.028,33.806,1h3n a ,1h3n,1h3n a 
2wvx, b ,4,713,3.483,0.046,30.568,2wvx b ,2wvx,2wvx b 
3ogu, a ,4,326,2.242,0.028,25.21,3ogu a ,3ogu,3ogu a 
1lml, a ,4,465,5.506,0.045,23.511,1lml a ,1lml,1lml a 
1df0, a ,4,624,2.146,0.026,37.282,1df0 a ,1df0,1df0 a 
1g8m, b ,4,580,1.347,0.019,33.895,1g8m b ,1g8m,1g8m b 
1opk, a ,4,449,3.072,0.039,24.381,1opk a ,1opk,1opk a 
3hu3, b ,4,446,2.585,0.031,25.881,3hu3 b ,3hu3,3hu3 b 
1c97, a ,4,753,5.296,0.055,27.881,1c97 a ,1c97,1c97 a 
2efg, a ,4,582,1.404,0.022,32.727,2efg a ,2efg,2efg a 
1c7s, a ,4,858,4.204,0.046,28.147,1c7s a ,1c7s,1c7s a 
1m3i, a ,4,465,3.569,0.017,34.322,1m3i a ,1m3i,1m3i a 
1mw8, x ,4,580,1.912,0.027,30.309,1mw8 x ,1mw8,1mw8 x 
1p30, a ,4,891,2.38,0.023,36.787,1p30 a ,1p30,1p30 a 
3clq, b ,4,401,6.688,0.054,24.813,3clq b ,3clq,3clq b 
1ba1, a ,4,378,6.275,0.048,21.475,1ba1 a ,1ba1,1ba1 a 
1c4k, a ,4,728,4.337,0.036,30.307,1c4k a ,1c4k,1c4k a 
1hyu, a ,4,521,1.952,0.04,25.804,1hyu a ,1hyu,1hyu a 
1n8y, c ,4,592,3.581,0.023,35.98,1n8y c ,1n8y,1n8y c 
1lsh, a ,4,1019,2.708,0.034,33.893,1lsh a ,1lsh,1lsh a 
1j7n, b ,4,736,3.307,0.027,34.613,1j7n b ,1j7n,1j7n b 
1dhx, a ,4,905,2.112,0.022,37.75,1dhx a ,1dhx,1dhx a 
1rt8, a ,4,467,3.95,0.037,25.36,1rt8 a ,1rt8,1rt8 a 
1qcf, a ,4,449,1.004,0.037,24.835,1qcf a ,1qcf,1qcf a 
1jg9, a ,4,628,4.13,0.047,26.3,1jg9 a ,1jg9,1jg9 a 
1ky9, b ,4,383,3.045,0.038,23.426,1ky9 b ,1ky9,1ky9 b 
1urz, a ,4,382,2.992,0.017,32.092,1urz a ,1urz,1urz a 
1fbv, a ,4,388,3.363,0.043,33.708,1fbv a ,1fbv,1fbv a 
1e5w, a ,4,346,5.636,0.029,25.737,1e5w a ,1e5w,1e5w a 
3mfi, a ,4,526,2.2,0.033,27.056,3mfi a ,3mfi,3mfi a 
1jey, a ,4,493,2.227,0.024,29.491,1jey a ,1jey,1jey a 
1j7n, a ,4,725,3.098,0.027,34.821,1j7n a ,1j7n,1j7n a 
1rrj, a ,4,564,0.894,0.025,30.034,1rrj a ,1rrj,1rrj a 
1zxv, b ,4,736,3.24,0.027,34.518,1zxv b ,1zxv,1zxv b 
3mjf, a ,4,458,4.501,0.049,22.565,3mjf a ,3mjf,3mjf a 
1xd4, b ,4,824,2.553,0.017,39.256,1xd4 b ,1xd4,1xd4 b 
1d8c, a ,4,688,3.872,0.044,26.328,1d8c a ,1d8c,1d8c a 
3a5x, a ,4,494,1.65,0.006,49.259,3a5x a ,3a5x,3a5x a 
1ord, b ,4,730,3.153,0.036,45.667,1ord b ,1ord,1ord b 
2cvc, a ,4,500,1.429,0.019,34.024,2cvc a ,2cvc,2cvc a 
1nkt, a ,4,836,0.93,0.026,40.864,1nkt a ,1nkt,1nkt a 
1gso, a ,4,427,5.714,0.048,23.147,1gso a ,1gso,1gso a 
1jmu, d ,4,608,1.764,0.015,41.035,1jmu d ,1jmu,1jmu d 
1lxm, a ,4,794,2.316,0.033,31.11,1lxm a ,1lxm,1lxm a 
2hau, b ,4,667,2.409,0.03,30.035,2hau b ,2hau,2hau b 
1g8l, b ,4,403,1.803,0.018,31.366,1g8l b ,1g8l,1g8l b 
1epu, a ,4,527,4.618,0.037,26.921,1epu a ,1epu,1epu a 
1m3i, b ,4,465,3.369,0.018,33.195,1m3i b ,1m3i,1m3i b 
2nqs, a ,4,403,1.517,0.017,31.739,2nqs a ,2nqs,2nqs a 
1jrp, a ,4,450,3.405,0.044,23.463,1jrp a ,1jrp,1jrp a 
1eg4, a ,4,260,7.233,0.049,19.315,1eg4 a ,1eg4,1eg4 a 
1eu1, a ,4,766,4.449,0.049,26.677,1eu1 a ,1eu1,1eu1 a 
2uxw, a ,4,567,4.421,0.042,25.508,2uxw a ,2uxw,2uxw a 
1t6b, x ,4,676,3.883,0.025,33.089,1t6b x ,1t6b,1t6b x 
3lfu, a ,4,633,4.411,0.035,27.726,3lfu a ,3lfu,3lfu a 
1ofd, b ,4,1491,3.527,0.051,32.892,1ofd b ,1ofd,1ofd b 
1wth, a ,4,571,2.053,0.016,38.222,1wth a ,1wth,1wth a 
1jmu, f ,4,608,1.766,0.015,41.096,1jmu f ,1jmu,1jmu f 
1s0e, a ,4,1287,1.794,0.024,40.529,1s0e a ,1s0e,1s0e a 
2p3y, b ,4,447,4.124,0.04,25.602,2p3y b ,2p3y,2p3y b 
1vk3, a ,4,570,8.055,0.048,25.697,1vk3 a ,1vk3,1vk3 a 
1ubd, c ,4,114,1.786,0.016,20.373,1ubd c ,1ubd,1ubd c 
3bg3, b ,4,603,4.596,0.048,25.361,3bg3 b ,3bg3,3bg3 b 
1ami, a ,4,753,4.429,0.054,26.89,1ami a ,1ami,1ami a 
1v0e, d ,4,666,0.359,0.024,33.29,1v0e d ,1v0e,1v0e d 
1fmk, a ,4,437,1.475,0.037,24.179,1fmk a ,1fmk,1fmk a 
1sqf, a ,4,425,2.763,0.039,23.424,1sqf a ,1sqf,1sqf a 
2qts, c ,4,418,1.955,0.019,34.756,2qts c ,2qts,2qts c 
1keh, a ,4,683,3.753,0.047,26.507,1keh a ,1keh,1keh a 
1uz5, a ,4,391,2.043,0.015,32.98,1uz5 a ,1uz5,1uz5 a 
1r6v, a ,4,671,2.617,0.035,28.853,1r6v a ,1r6v,1r6v a 
1p5d, x ,4,466,5.821,0.052,22.295,1p5d x ,1p5d,1p5d x 
2wvy, b ,4,737,3.106,0.046,28.609,2wvy b ,2wvy,2wvy b 
2ww2, a ,4,746,3.464,0.047,27.083,2ww2 a ,2ww2,2ww2 a 
1lnq, a ,4,301,0,0.012,31.619,1lnq a ,1lnq,1lnq a 
3boa, a ,4,490,1.465,0.016,33.741,3boa a ,3boa,3boa a 
2p9b, a ,4,397,6.323,0.054,21.409,2p9b a ,2p9b,2p9b a 
1amu, a ,4,509,5.247,0.046,25.826,1amu a ,1amu,1amu a 
1oqz, a ,4,684,3.895,0.049,26.991,1oqz a ,1oqz,1oqz a 
2uvo, b ,4,171,0.422,0.032,18.834,2uvo b ,2uvo,2uvo b 
2yw2, a ,4,423,6.504,0.055,21.133,2yw2 a ,2yw2,2yw2 a 
1lva, a ,4,257,1.493,0.017,26.501,1lva a ,1lva,1lva a 
1cy2, a ,4,557,2.024,0.026,30.254,1cy2 a ,1cy2,1cy2 a 
2uzy, d ,4,618,1.488,0.023,33.578,2uzy d ,2uzy,2uzy d 
1urz, e ,4,382,3.005,0.017,31.177,1urz e ,1urz,1urz e 
1cxs, a ,4,769,4.505,0.05,29.18,1cxs a ,1cxs,1cxs a 
2j58, a ,4,345,1.496,0.011,37.174,2j58 a ,2j58,2j58 a 
1obc, a ,4,811,3.041,0.028,33.711,1obc a ,1obc,1obc a 
1hzh, k ,4,444,0.478,0.009,42.579,1hzh k ,1hzh,1hzh k 
1ulv, a ,4,1019,2.497,0.027,35.8,1ulv a ,1ulv,1ulv a 
3gvk, c ,4,678,0.348,0.025,33.253,3gvk c ,3gvk,3gvk c 
3a22, b ,4,620,4.831,0.048,25.047,3a22 b ,3a22,3a22 b 
1oac, a ,4,719,5.699,0.039,29.724,1oac a ,1oac,1oac a 
1dii, a ,4,515,2.927,0.046,25.884,1dii a ,1dii,1dii a 
1efu, b ,4,282,3.734,0.022,27.076,1efu b ,1efu,1efu b 
2yw2, b ,4,423,6.639,0.055,21.679,2yw2 b ,2yw2,2yw2 b 
2bcq, a ,4,329,3.064,0.034,22.395,2bcq a ,2bcq,2bcq a 
2zhj, a ,4,315,6.37,0.038,21.706,2zhj a ,2zhj,2zhj a 
1efu, d ,4,282,4.324,0.022,26.336,1efu d ,1efu,1efu d 
3s8r, a ,4,684,3.922,0.049,27.002,3s8r a ,3s8r,3s8r a 
2j58, b ,4,345,1.501,0.011,37.147,2j58 b ,2j58,2j58 b 
1k0r, b ,4,326,1.139,0.014,32.143,1k0r b ,1k0r,1k0r b 
3qip, b ,4,402,3.584,0.032,25.524,3qip b ,3qip,3qip b 
1pby, a ,4,493,4.187,0.035,26.118,1pby a ,1pby,1pby a 
3iva, a ,4,576,3.205,0.037,27.751,3iva a ,3iva,3iva a 
2j58, c ,4,345,1.497,0.011,35.92,2j58 c ,2j58,2j58 c 
1a35, a ,4,474,1.607,0.028,26.818,1a35 a ,1a35,1a35 a 
1m1n, b ,4,522,4.55,0.038,26.209,1m1n b ,1m1n,1m1n b 
3js8, a ,4,538,4.478,0.054,22.775,3js8 a ,3js8,3js8 a 
3ar5, a ,4,994,1.566,0.022,40.691,3ar5 a ,3ar5,3ar5 a 
1y8b, a ,4,723,5.285,0.047,497.525,1y8b a ,1y8b,1y8b a 
1s22, a ,4,356,3.68,0.045,21.326,1s22 a ,1s22,1s22 a 
2gy7, b ,4,423,5.112,0.04,25.376,2gy7 b ,2gy7,2gy7 b 
1gnl, a ,4,544,5.913,0.055,22.556,1gnl a ,1gnl,1gnl a 
1jv2, a ,4,927,0.794,0.018,40.463,1jv2 a ,1jv2,1jv2 a 
3fwl, a ,4,683,3.318,0.027,34.107,3fwl a ,3fwl,3fwl a 
1is2, a ,4,637,1.971,0.039,27.069,1is2 a ,1is2,1is2 a 
1vqq, a ,4,635,2.177,0.018,36.97,1vqq a ,1vqq,1vqq a 
1mws, a ,4,633,2.189,0.017,37.142,1mws a ,1mws,1mws a 
1urz, b ,4,387,3.382,0.018,31.87,1urz b ,1urz,1urz b 
1fc5, a ,4,397,1.891,0.017,31.763,1fc5 a ,1fc5,1fc5 a 
1opl, a ,4,451,2.939,0.038,25.627,1opl a ,1opl,1opl a 
3clq, c ,4,401,6.662,0.055,23.699,3clq c ,3clq,3clq c 
2hhv, a ,4,580,4.889,0.035,27.318,2hhv a ,2hhv,2hhv a 
3s8r, b ,4,686,4.064,0.049,25.534,3s8r b ,3s8r,3s8r b 
1g9b, a ,4,1287,1.772,0.024,40.558,1g9b a ,1g9b,1g9b a 
1ex0, a ,4,707,4.818,0.035,30.055,1ex0 a ,1ex0,1ex0 a 
1obh, a ,4,762,3.372,0.025,34.265,1obh a ,1obh,1obh a 
1bup, a ,4,378,6.364,0.048,21.508,1bup a ,1bup,1bup a 
1djx, b ,4,561,2.778,0.035,28.501,1djx b ,1djx,1djx b 
1iyj, b ,4,591,1.015,0.016,37.359,1iyj b ,1iyj,1iyj b 
1rux, a ,4,884,2.374,0.023,36.548,1rux a ,1rux,1rux a 
1nyr, b ,4,637,0.41,0.026,32.811,1nyr b ,1nyr,1nyr b 
3n3o, a ,4,718,2.155,0.039,28.668,3n3o a ,3n3o,3n3o a 
1bg1, a ,4,558,2.678,0.019,37.805,1bg1 a ,1bg1,1bg1 a 
2bs2, a ,4,660,4.841,0.054,25.134,2bs2 a ,2bs2,2bs2 a 
1fvh, a ,4,546,4.407,0.039,26.011,1fvh a ,1fvh,1fvh a 
1p5g, x ,4,465,5.541,0.053,22.171,1p5g x ,1p5g,1p5g x 
1qak, a ,4,718,5.699,0.04,29.429,1qak a ,1qak,1qak a 
2ioq, b ,4,577,1.169,0.021,34.313,2ioq b ,2ioq,2ioq b 
2x8h, a ,4,588,2.945,0.033,28.323,2x8h a ,2x8h,2x8h a 
3iv9, a ,4,577,3.062,0.037,27.108,3iv9 a ,3iv9,3iv9 a 
1hci, a ,4,475,1.432,0.002,96.206,1hci a ,1hci,1hci a 
1amj, a ,4,753,4.656,0.054,26.96,1amj a ,1amj,1amj a 
2au3, a ,4,403,3.119,0.035,24.684,2au3 a ,2au3,2au3 a 
3clq, a ,4,400,6.516,0.055,23.001,3clq a ,3clq,3clq a 
1oqz, b ,4,686,4.112,0.049,25.524,1oqz b ,1oqz,1oqz b 
1hci, b ,4,475,1.432,0.002,101.29,1hci b ,1hci,1hci b 
1k7y, a ,4,577,3.149,0.036,27.97,1k7y a ,1k7y,1k7y a 
3gvj, a ,4,698,0.328,0.025,33.558,3gvj a ,3gvj,3gvj a 
1hn0, a ,4,971,1.478,0.03,35.115,1hn0 a ,1hn0,1hn0 a 
2ahx, a ,4,611,2.209,0.016,41.621,2ahx a ,2ahx,2ahx a 
1p7t, b ,4,703,4.262,0.046,33.411,1p7t b ,1p7t,1p7t b 
3ml1, a ,4,808,4.054,0.056,26.033,3ml1 a ,3ml1,3ml1 a 
1ord, a ,4,730,3.142,0.036,40.273,1ord a ,1ord,1ord a 
2zhi, a ,4,315,6.134,0.038,21.773,2zhi a ,2zhi,2zhi a 
2h5a, x ,4,459,5.857,0.051,22.375,2h5a x ,2h5a,2h5a x 
2r6g, f ,4,490,2.014,0.014,35.824,2r6g f ,2r6g,2r6g f 
2x8g, a ,4,588,2.903,0.034,28.28,2x8g a ,2x8g,2x8g a 
3i33, a ,4,385,6.124,0.049,21.175,3i33 a ,3i33,3i33 a 
2ww2, b ,4,745,3.806,0.047,28.125,2ww2 b ,2ww2,2ww2 b 
1iq8, a ,4,577,2.537,0.038,28.101,1iq8 a ,1iq8,1iq8 a 
1k4t, a ,4,564,0.892,0.025,30.238,1k4t a ,1k4t,1k4t a 
2fmp, a ,4,338,3.109,0.037,22.067,2fmp a ,2fmp,2fmp a 
2uzy, b ,4,630,1.468,0.023,33.39,2uzy b ,2uzy,2uzy b 
2wvy, a ,4,741,2.914,0.046,27.176,2wvy a ,2wvy,2wvy a 
1a36, a ,4,544,0.904,0.025,29.831,1a36 a ,1a36,1a36 a 
2v6o, a ,4,602,2.785,0.034,27.948,2v6o a ,2v6o,2v6o a 
1wvf, a ,4,539,3.769,0.05,23.323,1wvf a ,1wvf,1wvf a 
1fvf, a ,4,543,5.796,0.04,27.625,1fvf a ,1fvf,1fvf a 
1k2y, x ,4,459,4.726,0.046,23.761,1k2y x ,1k2y,1k2y x 
3fun, a ,4,606,5.933,0.047,25.025,3fun a ,3fun,3fun a 
3gvk, a ,4,661,0.513,0.025,32.792,3gvk a ,3gvk,3gvk a 
1gpz, b ,4,367,1.122,0.016,33.396,1gpz b ,1gpz,1gpz b 
2x99, a ,4,589,2.916,0.034,27.935,2x99 a ,2x99,2x99 a 
2e28, a ,4,587,3.16,0.026,31.866,2e28 a ,2e28,2e28 a 
1ja1, b ,4,614,2.707,0.039,26.944,1ja1 b ,1ja1,1ja1 b 
1xdp, b ,4,687,2.698,0.038,28.496,1xdp b ,1xdp,1xdp b 
2wvx, a ,4,711,3.368,0.046,28.265,2wvx a ,2wvx,2wvx a 
2nya, a ,4,791,3.558,0.055,26.07,2nya a ,2nya,2nya a 
1rr8, c ,4,493,1.492,0.029,27.362,1rr8 c ,1rr8,1rr8 c 
1f0x, b ,4,502,3.067,0.049,24.978,1f0x b ,1f0x,1f0x b 
1svb, a ,4,395,1.926,0.014,34.37,1svb a ,1svb,1svb a 
2hau, a ,4,667,2.385,0.031,30.168,2hau a ,2hau,2hau a 
2wvx, c ,4,712,3.53,0.046,29.174,2wvx c ,2wvx,2wvx c 
1zjk, a ,4,390,1.159,0.018,31.154,1zjk a ,1zjk,1zjk a 
2o8r, b ,4,589,0.885,0.033,33.279,2o8r b ,2o8r,2o8r b 
1n8z, c ,4,581,4.189,0.025,35.944,1n8z c ,1n8z,1n8z c 
2wvy, c ,4,740,3.055,0.046,28.228,2wvy c ,2wvy,2wvy c 
2fo0, a ,4,465,2.453,0.038,24.606,2fo0 a ,2fo0,2fo0 a 
2qts, a ,4,417,1.72,0.019,34.558,2qts a ,2qts,2qts a 
2yya, a ,4,423,7.282,0.054,20.993,2yya a ,2yya,2yya a 
1pcm, x ,4,454,5.607,0.05,22.377,1pcm x ,1pcm,1pcm x 
3cvr, a ,4,469,1.842,0.019,31.734,3cvr a ,3cvr,3cvr a 
1k28, a ,4,557,2.656,0.016,37.912,1k28 a ,1k28,1k28 a 
1n8i, a ,4,701,4.221,0.047,28.014,1n8i a ,1n8i,1n8i a 
1mws, b ,4,628,1.972,0.018,36.825,1mws b ,1mws,1mws b 
1it7, b ,4,577,2.655,0.039,27.58,1it7 b ,1it7,1it7 b 
1eg3, a ,4,260,8.174,0.048,19.458,1eg3 a ,1eg3,1eg3 a 
1k98, a ,4,577,3.284,0.037,32.572,1k98 a ,1k98,1k98 a 
1pfx, l ,4,133,3.125,0.014,107.863,1pfx l ,1pfx,1pfx l 
1dii, b ,4,521,3.229,0.048,24.706,1dii b ,1dii,1dii b 
3dlk, b ,4,409,4.12,0.031,25.714,3dlk b ,3dlk,3dlk b 
2bs2, d ,4,658,4.48,0.054,24.958,2bs2 d ,2bs2,2bs2 d 
1hh2, p ,4,344,1.298,0.011,99.361,1hh2 p ,1hh2,1hh2 p 
1dgk, n ,4,898,0.886,0.018,40.676,1dgk n ,1dgk,1dgk n 
2h88, a ,4,612,5.205,0.056,24.731,2h88 a ,2h88,2h88 a 
1sqg, a ,4,424,3.016,0.04,23.28,1sqg a ,1sqg,1sqg a 
3h4k, a ,4,594,3.227,0.034,28.372,3h4k a ,3h4k,3h4k a 
2i0k, a ,4,536,3.99,0.053,23.447,2i0k a ,2i0k,2i0k a 
2gy5, a ,4,423,5.955,0.041,27.176,2gy5 a ,2gy5,2gy5 a 
1pfo, a ,4,471,3.092,0.017,35.383,1pfo a ,1pfo,1pfo a 
2ols, a ,4,725,1.861,0.029,31.336,2ols a ,2ols,2ols a 
2b5e, a ,4,483,2.655,0.022,30.11,2b5e a ,2b5e,2b5e a 
1is2, b ,4,629,2.507,0.038,27.368,1is2 b ,1is2,1is2 b 
1s0b, a ,4,1287,1.98,0.024,40.571,1s0b a ,1s0b,1s0b a 
1oac, b ,4,722,5.585,0.039,28.865,1oac b ,1oac,1oac b 
1zxv, a ,4,728,3.263,0.027,34.74,1zxv a ,1zxv,1zxv a 
1vlo, a ,4,354,3.906,0.044,21.487,1vlo a ,1vlo,1vlo a 
2ops, b ,4,409,4.031,0.03,25.863,2ops b ,2ops,2ops b 
2hav, a ,4,676,2.38,0.031,29.705,2hav a ,2hav,2hav a 
3n3r, a ,4,717,2.378,0.039,28.679,3n3r a ,3n3r,3n3r a 
1pwv, a ,4,733,3.484,0.027,34.966,1pwv a ,1pwv,1pwv a 
3cwg, b ,4,507,2.44,0.019,36.594,3cwg b ,3cwg,3cwg b 
1g9a, a ,4,1287,1.755,0.025,40.541,1g9a a ,1g9a,1g9a a 
1cy1, a ,4,557,2.03,0.026,30.281,1cy1 a ,1cy1,1cy1 a 
3a8k, a ,4,365,3.571,0.047,20.952,3a8k a ,3a8k,3a8k a 
3a21, a ,4,616,4.843,0.049,25.188,3a21 a ,3a21,3a21 a 
1mco, h ,4,428,0.065,0.007,44.384,1mco h ,1mco,1mco h 
1i4a, a ,4,309,6.673,0.037,22.524,1i4a a ,1i4a,1i4a a 
3clq, d ,4,399,6.529,0.055,25.633,3clq d ,3clq,3clq d 
1ex0, b ,4,718,4.733,0.034,30.837,1ex0 b ,1ex0,1ex0 b 
1urz, c ,4,385,3.132,0.017,31.654,1urz c ,1urz,1urz c 
1qak, b ,4,721,5.58,0.04,28.59,1qak b ,1qak,1qak b 
2c0t, b ,4,429,0.867,0.035,26.04,2c0t b ,2c0t,2c0t b 
1gws, a ,4,503,1.839,0.019,33.061,1gws a ,1gws,1gws a 
2c0i, a ,4,434,0.913,0.036,25.481,2c0i a ,2c0i,2c0i a 
2gq3, b ,4,714,3.98,0.047,27.847,2gq3 b ,2gq3,2gq3 b 
2j58, d ,4,345,1.498,0.011,36.928,2j58 d ,2j58,2j58 d 
2x8c, a ,4,588,2.9,0.034,27.898,2x8c a ,2x8c,2x8c a 
1r49, a ,4,548,1.071,0.024,30.007,1r49 a ,1r49,1r49 a 
2z1q, a ,4,546,4.749,0.048,26.943,2z1q a ,2z1q,2z1q a 
1k28, d ,4,349,6.225,0.033,27.852,1k28 d ,1k28,1k28 d 
3fh5, a ,4,607,5.943,0.047,24.991,3fh5 a ,3fh5,3fh5 a 
1x9n, a ,4,626,1.881,0.035,28.091,1x9n a ,1x9n,1x9n a 
1g9d, a ,4,1287,1.778,0.024,40.608,1g9d a ,1g9d,1g9d a 
1ecl, a ,4,552,2.066,0.026,30.378,1ecl a ,1ecl,1ecl a 
1thz, a ,4,590,1.347,0.019,33.447,1thz a ,1thz,1thz a 
3be1, a ,4,583,3.419,0.024,32.73,3be1 a ,3be1,3be1 a 
2fkm, x ,4,455,6.484,0.051,22.812,2fkm x ,2fkm,2fkm x 
1lpq, a ,4,557,1.016,0.025,29.661,1lpq a ,1lpq,1lpq a 
1pwu, b ,4,736,3.372,0.026,35.09,1pwu b ,1pwu,1pwu b 
2uvo, a ,4,172,0.412,0.033,18.798,2uvo a ,2uvo,2uvo a 
1j6z, a ,4,368,3.658,0.043,21.923,1j6z a ,1j6z,1j6z a 
2j58, e ,4,345,1.501,0.011,36.479,2j58 e ,2j58,2j58 e 
1hpm, a ,4,378,6.301,0.049,21.433,1hpm a ,1hpm,1hpm a 
1spu, a ,4,717,5.674,0.04,29.4,1spu a ,1spu,1spu a 
2gq3, a ,4,720,4.028,0.047,28.081,2gq3 a ,2gq3,2gq3 a 
1ug9, a ,4,1019,2.579,0.026,36.057,1ug9 a ,1ug9,1ug9 a 
3n3o, b ,4,716,2.24,0.039,28.023,3n3o b ,3n3o,3n3o b 
2j58, f ,4,345,1.503,0.011,36.024,2j58 f ,2j58,2j58 f 
1urz, d ,4,386,3.041,0.018,31.069,1urz d ,1urz,1urz d 
2bcr, a ,4,331,2.562,0.035,22.133,2bcr a ,2bcr,2bcr a 
1cy7, a ,4,563,2.075,0.025,30.752,1cy7 a ,1cy7,1cy7 a 
2wvx, d ,4,712,3.431,0.046,28.492,2wvx d ,2wvx,2wvx d 
1fvf, b ,4,543,5.058,0.04,28.234,1fvf b ,1fvf,1fvf b 
1m6b, a ,4,549,1.512,0.014,36.931,1m6b a ,1m6b,1m6b a 
1igt, b ,4,444,0.121,0.005,48.668,1igt b ,1igt,1igt b 
3ar6, a ,4,994,1.608,0.022,40.653,3ar6 a ,3ar6,3ar6 a 
1lnq, b ,4,301,0,0.013,30.639,1lnq b ,1lnq,1lnq b 
2src, a ,4,449,1.309,0.036,25.699,2src a ,2src,2src a 
2z6b, a ,4,573,2.642,0.016,38.684,2z6b a ,2z6b,2z6b a 
3c8v, c ,4,456,3.86,0.053,30.116,3c8v c ,3c8v,3c8v c 
2yya, b ,4,423,6.543,0.054,21.577,2yya b ,2yya,2yya b 
1n8w, a ,4,718,3.877,0.047,27.473,1n8w a ,1n8w,1n8w a 
1g8l, a ,4,403,1.502,0.018,30.978,1g8l a ,1g8l,1g8l a 
3cwg, a ,4,501,2.796,0.02,62.06,3cwg a ,3cwg,3cwg a 
2j58, g ,4,345,1.498,0.011,36.771,2j58 g ,2j58,2j58 g 
1acc, a ,4,665,4.267,0.025,32.793,1acc a ,1acc,1acc a 
3n5k, a ,4,994,1.566,0.022,39.941,3n5k a ,3n5k,3n5k a 
1lnq, c ,4,301,0,0.012,31.497,1lnq c ,1lnq,1lnq c 
2h88, n ,4,612,5.214,0.056,24.94,2h88 n ,2h88,2h88 n 
1diq, a ,4,515,3.066,0.047,25.787,1diq a ,1diq,1diq a 
3n5k, b ,4,994,1.613,0.022,39.092,3n5k b ,3n5k,3n5k b 
1lnq, d ,4,301,0,0.013,31.884,1lnq d ,1lnq,1lnq d 
2x8c, b ,4,593,2.842,0.033,28.522,2x8c b ,2x8c,2x8c b 
